dashboard_experience,line,user_id,answer_correct,no_of_steps,running_time,question_id,timestamp,selected_values,filtered_values,triggered_action,multiplicity,x,y
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656742664980,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656743223848,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.92408,-12.551545
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656743235049,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.372149,-14.658142
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656743238278,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.922798,-12.552305
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656743240947,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.37216,-14.65816
0,1,a10653e4-ff8c-432c-b1d8-017e2efa276d,False,6,598.657,4,1656743246271,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.921556,-12.553083
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682697460,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682723121,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.667532,4.386849
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682730159,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.971607,-1.780702
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682735150,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.030477,11.540354
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682739893,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.44052,-1.7468731
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682753497,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.268694,11.813669
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682760060,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.445213,-1.7453437
1,2,e8c3d443-20e8-413a-af5c-6628f20c71d1,True,8,102.564,4,1656682774051,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.0534835,11.606297
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,80.272,4,1656742415623,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,80.272,4,1656742430756,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.924706,-12.550532
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,80.272,4,1656742434783,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.372335,-14.658313
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,80.272,4,1656742438542,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: Northwest selected,5,-30.685688,-14.6187525
1,3,44df4643-eb24-42ae-a494-2104cfeb0539,True,5,80.272,4,1656742473706,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.2765326,11.804982
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742361462,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742369011,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.361223,-14.649275
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742372045,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,59,7.51011,-1.4721799
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742396986,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.10488,11.647363
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742407264,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.5954113,-1.571538
0,4,9bd07c5c-8dfe-44b0-8df2-5a5634547d76,True,6,65.369,4,1656742415518,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,5.990513,11.100113
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496752635,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496758103,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.6675,4.386854
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496778757,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.469634,-1.4073894
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496806237,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,5.9905133,11.100114
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496811293,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.037793,-1.10314
1,5,e2690841-7dea-4852-993e-c322d16165a4,True,6,116.718,4,1656496826728,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.0042386,11.058512
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742513885,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742518161,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.662855,4.387291
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742521510,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.820269,-1.4140936
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742533264,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2013 selected,24,17.61369,4.3959956
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742539511,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.9169526,-0.41804552
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742545139,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2013 selected,24,17.667532,4.386849
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742546291,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.203245,11.735708
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742553013,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.417887,-1.0823582
0,6,0c6a2d5a-587b-4daf-84d8-2866f240a7a7,True,9,54.366,4,1656742556692,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,5.9777703,11.157945
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783748219,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783753849,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: Northwest selected,6,-13.823622,-15.409522
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783762233,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.4183187,-1.0802801
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783773937,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,5.9788914,11.157714
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783783249,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.244769,-1.3802891
1,7,98eff29b-1cce-47e3-b04d-329cb24da1fe,True,6,56.557,4,1657783788594,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.433804,11.922699
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146597261,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146627426,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.399065,-14.660848
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146638575,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.922857,-12.551675
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146639383,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.37213,-14.6584215
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146640271,Year.Year<categorical>,nan,Year (slicer) - Year: 2014 selected,19,-24.921429,-12.547872
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146643125,Year.Year<categorical>,nan,Year (slicer) - Year: 2012 selected,27,-29.372232,-14.657893
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146650009,"Region.Region<categorical>, Year.Year<categorical>",nan,Region (slicer) - Region: Northwest selected,5,-30.684,-14.617805
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146671638,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - Ethnicity: Group A selected,2,8.23745,-3.6047773
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146734994,"NewHiresByEthnicity.Ethnicity<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - deselected,1,8.237809,-3.645025
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146736044,"NewHiresByEthnicity.Ethnicity<categorical>, Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,2,8.229683,-3.6047606
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146768749,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,New Hires by Ethnicity (clusteredBarChart) - deselected,59,7.973513,-1.780783
1,8,64d49517-fd06-487e-9b98-e504d669fcfe,True,12,226.665,4,1657146795872,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.6815352,11.950265
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427407333,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427416170,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.667501,4.386867
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427442068,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.971599,-1.7807002
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427442109,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.470499,4.8973765
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427459392,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.6954994,11.950913
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427463661,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.440638,-1.7468362
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427480665,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.8526444,11.954782
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427516478,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.973397,-1.7807771
1,9,c7311241-45af-4f18-9032-4241221f8a11,True,9,127.037,4,1656427522715,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.4343433,11.925293
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683147343,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683166493,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.667505,4.3868656
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683189059,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.827148,-1.7331845
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683190116,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2013 selected,24,17.667505,4.3868656
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683191432,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.528769,-1.7102424
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683199096,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2013 selected,24,17.667505,4.386866
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683200338,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.528767,-1.7102431
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683203569,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.423501,11.910685
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683213904,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.507609,-1.4710953
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683217958,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.030477,11.540354
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683229290,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.4377155,-0.9406328
1,10,9c820154-95c6-4cc1-a024-afd5b5ddcb1c,True,12,127.76,4,1656683234235,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.000087,11.868901
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742590152,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742603890,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.667501,4.386845
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742618274,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.471056,4.897878
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742618933,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,8.036733,-1.1406033
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742634800,Region.Region<categorical>,NewHiresByRegion.Region<categorical>,Year (slicer) - deselected,12,14.4699135,4.896917
0,11,d3b00202-075e-4561-9355-45df133c1cd9,True,6,73.65,4,1656742635460,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,6.5617933,11.28299
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742312682,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742321857,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.613722,4.3960047
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742332855,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.7378125,-0.51136714
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742337681,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.429859,11.208536
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742347964,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.9100423,-0.41879833
0,12,37bca741-eec1-40eb-942f-33a5ff1c5319,True,6,62.163,4,1656742355074,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2014 selected,59,7.429859,11.208536
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570361273,Year.Year<categorical>,nan,Root,48,-16.179678,-16.314384
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570369279,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Region (slicer) - Region: Northwest selected,24,17.609528,4.3964424
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570375714,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2013, 2012 selected",1,10.792376,-0.3495502
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570376678,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,Year (slicer) - Year: 2012 selected,59,7.6848726,-0.5754025
1,13,9d7c809e-c5c3-4dab-aad6-06ab83d0b681,True,12,147.017,4,1657570377546,"Region.Region<categorical>, Year.Year<categorical>",NewHiresByRegion.Region<categorical>,"Year (slicer) - Year: 2012, 2014 selected",5,8.254454,5.1553726
